time,ids,ids_mode,satellite_id,source_ip,target_ip,target_port,ground_truth,detected,action,score,detail
213.9500000000144,S-IDS,signature,707,85.150.253.85,78.137.176.45,22,malicious,0,malicious_executed,,None
213.9500000000144,S-IDS,signature,900,1.92.42.173,125.156.175.238,22,malicious,0,malicious_executed,,None
214.0000000000144,S-IDS,signature,35,208.0.168.9,24.20.208.96,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
214.0000000000144,S-IDS,signature,268,157.91.128.219,237.27.177.42,22,malicious,0,malicious_executed,,None
214.0000000000144,S-IDS,signature,862,118.90.249.191,160.221.22.52,22,malicious,0,malicious_executed,,None
214.0000000000144,S-IDS,signature,964,61.78.202.191,173.177.55.44,22,malicious,1,malicious_blocked,,'1\xdb\xf7\xe3\xb0f'
214.05000000001442,S-IDS,signature,1166,162.183.33.123,212.211.120.119,22,malicious,0,malicious_executed,,None
214.05000000001442,S-IDS,signature,762,136.180.59.60,182.214.226.210,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
214.10000000001443,S-IDS,signature,1068,18.84.239.174,81.204.169.167,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
214.10000000001443,S-IDS,signature,860,240.247.193.97,85.225.21.164,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
214.10000000001443,S-IDS,signature,902,58.33.232.122,237.102.40.153,22,malicious,0,malicious_executed,,None
214.15000000001444,S-IDS,signature,1003,181.169.127.91,236.239.200.205,22,malicious,1,malicious_blocked,,'1\xdb\xf7\xe3\xb0f'
214.15000000001444,S-IDS,signature,199,246.50.108.179,164.26.49.75,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
214.15000000001444,S-IDS,signature,164,129.74.69.48,24.41.0.220,22,malicious,0,malicious_executed,,None
215.55000000001476,S-IDS,signature,861,46.81.32.72,166.194.172.114,22,benign,0,benign_allowed,,None
215.60000000001477,S-IDS,signature,729,178.17.174.95,169.253.144.255,22,benign,0,benign_allowed,,None
215.60000000001477,S-IDS,signature,1062,66.131.236.161,240.18.18.221,22,benign,0,benign_allowed,,None
215.65000000001478,S-IDS,signature,762,218.237.179.203,182.214.226.210,22,benign,0,benign_allowed,,None
215.65000000001478,S-IDS,signature,794,115.68.253.210,102.98.248.96,22,benign,0,benign_allowed,,None
215.7000000000148,S-IDS,signature,964,74.166.177.166,173.177.55.44,22,benign,0,benign_allowed,,None
215.7500000000148,S-IDS,signature,1029,135.214.207.27,134.85.4.127,22,benign,0,benign_allowed,,None
219.75000000001572,S-IDS,signature,1094,42.27.115.196,201.150.117.237,22,malicious,0,malicious_executed,,None
219.80000000001573,S-IDS,signature,862,118.90.249.191,160.221.22.52,22,malicious,1,malicious_blocked,,'1\xdb\xf7\xe3\xb0f'
219.80000000001573,S-IDS,signature,964,61.78.202.191,173.177.55.44,22,malicious,0,malicious_executed,,None
219.85000000001574,S-IDS,signature,200,14.143.216.224,57.203.40.201,22,malicious,0,malicious_executed,,None
219.90000000001575,S-IDS,signature,341,136.180.59.60,220.215.240.216,22,malicious,0,malicious_executed,,None
