Time,Current_Generated_Packets_Number,Current_Arrived_Packets_Number,Current_Lost_Packets_Number,Current_Generated_Packets_Byte,Current_Arrived_Packets_Byte,Current_Lost_Packets_Byte,Current_Latency,Current_Covered_Users_Number,Current_Operational_Satellite_Number,Current_Hop_Count,Current_Load_Deviation,Total_Generated_Packets_Number,Total_Arrived_Packets_Number,Total_Lost_Packets_Number,Total_Generated_Packets_Byte,Total_Arrived_Packets_Byte,Total_Lost_Packets_Byte,Total_Latency,Total_Covered_Users_Number,Total_Operational_Satellite_Number,Total_Hop_Count,Total_Load_Deviation
51,490.0,344.0,26.5,616100.0,432050.0,33250.0,208.62511280537467,992.0,1320.0,14.837209302325581,1.406789381926592,22540.0,17619.0,851.0,28190700.0,22014900.0,1062700.0,185.63868552887072,992.0,1320.0,261356.0,1.4113091302119432
52,490.0,343.0,10.5,608900.0,430350.0,13050.0,174.41773858062558,992.0,1320.0,15.042274052478135,1.410606910255349,23520.0,17927.0,857.0,29408500.0,22401200.0,1070000.0,185.42560395652185,992.0,1320.0,266258.0,1.4099046902987549
53,490.0,305.5,21.5,608900.0,383550.0,26950.0,214.20678619919022,992.0,1320.0,16.27823240589198,1.4148651516704625,23520.0,18230.0,894.0,29408500.0,22782000.0,1116600.0,186.615653623327,992.0,1320.0,271302.0,1.41982561304217
54,0.0,332.0,25.0,0.0,414200.0,31600.0,216.95932565212271,992.0,1320.0,16.072289156626507,1.4162519429034237,23520.0,18591.0,907.0,29408500.0,23229600.0,1133200.0,186.58034173940518,992.0,1320.0,276930.0,1.4126782727646772
55,262.5,336.5,12.0,329350.0,419250.0,15100.0,185.57871865894975,992.0,1320.0,15.826151560178307,1.4148612287413416,24045.0,18903.0,918.0,30067200.0,23620500.0,1146800.0,186.57919009120607,992.0,1320.0,281953.0,1.417044184718006
56,490.0,268.5,18.5,613600.0,336900.0,23650.0,212.3190128641377,992.0,1320.0,16.068901303538176,1.4117369230918193,24500.0,19128.0,944.0,30635700.0,23903400.0,1180500.0,187.3163918203933,992.0,1320.0,285559.0,1.4064296614656326
57,227.5,326.5,27.5,284250.0,413800.0,34950.0,219.0994293718154,992.0,1320.0,15.531393568147013,1.4113888180310852,24500.0,19556.0,973.0,30635700.0,24448100.0,1216700.0,187.70074152628186,992.0,1320.0,292095.0,1.4163479745965375
58,490.0,335.0,24.5,606950.0,424950.0,30250.0,215.35092389266376,991.0,1320.0,16.071641791044776,1.413083198585892,25480.0,19816.0,993.0,31849600.0,24776400.0,1241000.0,188.25536123583532,990.0,1320.0,296592.0,1.4098184225752464
59,490.0,328.5,29.0,606950.0,412650.0,36100.0,231.56334465371842,990.0,1320.0,16.59360730593607,1.411672223027157,25480.0,20213.0,1031.0,31849600.0,25273400.0,1288900.0,189.17700594146336,990.0,1320.0,302997.0,1.4135260234790679
60,250.0,340.5,26.5,312350.0,424850.0,33750.0,220.17269910098767,990.0,1320.0,16.13215859030837,1.4101628614565413,25980.0,20497.0,1046.0,32474300.0,25626100.0,1308500.0,189.34282936901178,990.0,1320.0,307578.0,1.4067996994340148
61,490.0,346.5,21.5,613050.0,432550.0,27500.0,208.09438306988682,989.5,1320.0,16.18037518037518,1.406238056915546,26460.0,20906.0,1074.0,33075700.0,26138500.0,1343900.0,189.81045405640967,989.0,1320.0,314210.0,1.405676414397077
62,240.0,369.5,23.5,300700.0,459800.0,30250.0,206.74105680704704,989.0,1320.0,16.098782138024358,1.4023700653525804,26460.0,21236.0,1093.0,33075700.0,26545700.0,1369000.0,189.9552619350158,989.0,1320.0,319475.0,1.3990637163080837
63,250.0,367.5,17.5,312700.0,456400.0,22900.0,193.52457758804002,989.0,1320.0,15.730612244897959,1.3990637163080837,26960.0,21641.0,1109.0,33701100.0,27051300.0,1389700.0,189.9361628528653,989.0,1320.0,325772.0,1.3990637163080837
64,490.0,352.0,16.0,615500.0,442000.0,20350.0,195.97372370266626,988.5,1320.0,16.00284090909091,1.3935579283089055,27440.0,21940.0,1125.0,34306700.0,27429700.0,1409700.0,190.14730996714206,988.0,1320.0,330741.0,1.3880521403097272
65,240.0,326.5,19.0,302800.0,409800.0,23550.0,209.52912282958638,988.0,1320.0,16.531393568147013,1.3934859949377525,27440.0,22294.0,1147.0,34306700.0,27870900.0,1436800.0,190.51372931094787,988.0,1320.0,336567.0,1.3989198495657778
66,490.0,347.0,23.5,615500.0,433750.0,29300.0,213.80199253253173,988.0,1320.0,16.187319884726225,1.3958361847323946,28420.0,22634.0,1172.0,35537700.0,28297200.0,1468300.0,190.88359996886217,988.0,1320.0,341975.0,1.3927525198990114
67,490.0,347.5,21.5,615500.0,431950.0,26900.0,205.47562048002288,988.0,1320.0,15.870503597122303,1.391405565082521,28420.0,22989.0,1190.0,35537700.0,28734800.0,1490600.0,190.9704014513497,988.0,1320.0,347597.0,1.3900586102660304
68,225.5,319.5,24.0,279500.0,399200.0,29500.0,218.88096363928037,988.0,1320.0,16.18622848200313,1.384956662819052,28871.0,23273.0,1220.0,36096700.0,29095600.0,1527300.0,191.66889327068645,988.0,1320.0,352318.0,1.3798547153720737
69,490.0,307.0,24.0,607100.0,388350.0,29900.0,224.1095393683304,988.0,1320.0,16.54397394136808,1.3845239856918758,29400.0,23603.0,1238.0,36751900.0,29511500.0,1550400.0,191.85354260110358,988.0,1320.0,357755.0,1.3891932560116782
70,264.5,344.0,18.0,327600.0,434300.0,22300.0,203.62625119315481,988.0,1320.0,16.510174418604652,1.390602226889428,29400.0,23961.0,1256.0,36751900.0,29964200.0,1571900.0,192.01219846701719,988.0,1320.0,363677.0,1.3920111977671779
