time,ids,ids_mode,satellite_id,source_ip,target_ip,target_port,ground_truth,detected,action,score,detail
226.00000000001714,HR-IDS,heuristic,1068,203.21.77.36,42.117.70.38,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
226.00000000001714,HR-IDS,heuristic,1263,110.197.246.88,171.30.248.202,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
226.05000000001715,HR-IDS,heuristic,862,28.225.186.182,12.133.173.84,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
226.05000000001715,HR-IDS,heuristic,860,118.81.190.26,164.210.6.241,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
226.10000000001716,HR-IDS,heuristic,1100,10.89.29.140,201.232.240.192,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
226.10000000001716,HR-IDS,heuristic,365,43.157.133.40,226.98.155.31,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
226.10000000001716,HR-IDS,heuristic,900,57.176.62.21,9.229.124.133,22,malicious,0,malicious_executed,0,"{'matched_reasons': [], 'base_code': None}"
226.10000000001716,HR-IDS,heuristic,900,104.84.172.8,9.229.124.133,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
226.10000000001716,HR-IDS,heuristic,164,238.73.122.19,20.155.124.65,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
226.15000000001717,HR-IDS,heuristic,505,187.105.48.194,144.244.164.171,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
226.20000000001718,HR-IDS,heuristic,1003,114.163.99.45,143.165.110.247,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
226.20000000001718,HR-IDS,heuristic,1003,80.137.133.135,143.165.110.247,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
226.20000000001718,HR-IDS,heuristic,1036,75.111.230.5,118.203.74.15,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
226.20000000001718,HR-IDS,heuristic,1094,195.170.70.41,232.216.61.119,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
226.20000000001718,HR-IDS,heuristic,1167,171.1.11.75,142.15.237.35,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
226.20000000001718,HR-IDS,heuristic,299,129.207.26.11,3.161.255.214,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
226.20000000001718,HR-IDS,heuristic,902,127.161.214.96,77.153.125.46,22,malicious,0,malicious_executed,0,"{'matched_reasons': [], 'base_code': None}"
226.20000000001718,HR-IDS,heuristic,707,215.73.167.218,246.29.120.47,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
226.20000000001718,HR-IDS,heuristic,35,79.246.32.49,191.158.218.247,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
226.20000000001718,HR-IDS,heuristic,35,131.170.61.200,191.158.218.247,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
226.2500000000172,HR-IDS,heuristic,264,126.38.99.188,222.236.218.127,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
226.50000000001725,HR-IDS,heuristic,707,49.121.92.174,246.29.120.47,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
226.50000000001725,HR-IDS,heuristic,707,246.68.57.220,246.29.120.47,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
226.50000000001725,HR-IDS,heuristic,707,102.135.22.155,246.29.120.47,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
226.50000000001725,HR-IDS,heuristic,1319,186.14.160.226,222.236.118.64,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
227.00000000001737,HR-IDS,heuristic,1094,132.88.206.143,232.216.61.119,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
227.1000000000174,HR-IDS,heuristic,407,167.188.248.197,171.163.233.111,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
227.25000000001742,HR-IDS,heuristic,1029,236.220.85.198,38.87.176.41,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
227.30000000001743,HR-IDS,heuristic,964,233.197.52.127,148.241.90.3,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
231.1500000000183,HR-IDS,heuristic,1199,116.230.32.244,227.243.56.178,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
231.20000000001832,HR-IDS,heuristic,200,26.174.30.154,154.115.184.78,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
231.25000000001833,HR-IDS,heuristic,900,57.176.62.21,9.229.124.133,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
231.25000000001833,HR-IDS,heuristic,35,79.246.32.49,191.158.218.247,22,malicious,1,malicious_blocked,0.8333333333333334,"{'matched_reasons': ['increased length of malicious code', 'similarity with known malicious code exceeds 50%', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
231.30000000001834,HR-IDS,heuristic,860,118.81.190.26,164.210.6.241,22,malicious,1,malicious_blocked,0.8333333333333334,"{'matched_reasons': ['increased length of malicious code', 'similarity with known malicious code exceeds 50%', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
231.30000000001834,HR-IDS,heuristic,1062,246.43.184.30,25.31.208.153,22,malicious,0,malicious_executed,0,"{'matched_reasons': [], 'base_code': None}"
231.30000000001834,HR-IDS,heuristic,964,195.170.70.41,148.241.90.3,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
231.35000000001835,HR-IDS,heuristic,164,238.73.122.19,20.155.124.65,22,malicious,0,malicious_executed,0,"{'matched_reasons': [], 'base_code': None}"
231.35000000001835,HR-IDS,heuristic,268,161.203.8.58,221.87.220.131,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
