time,ids,ids_mode,satellite_id,source_ip,target_ip,target_port,ground_truth,detected,action,score,detail
351.2000000000456,DL-IDS,dl,828,83.93.49.98,246.166.84.173,22,malicious,1,malicious_blocked,0.9997680187225342,'dl_score'
351.3500000000456,DL-IDS,dl,1230,221.37.211.145,201.102.212.229,22,malicious,1,malicious_blocked,0.9749146699905396,'dl_score'
351.4000000000456,DL-IDS,dl,2,139.47.168.91,131.64.57.54,22,malicious,1,malicious_blocked,0.999641478061676,'dl_score'
351.45000000004563,DL-IDS,dl,167,91.100.48.9,209.96.55.148,22,malicious,1,malicious_blocked,0.9991880059242249,'dl_score'
351.55000000004566,DL-IDS,dl,996,135.254.235.238,248.50.222.23,22,malicious,1,malicious_blocked,0.9996196627616882,'dl_score'
351.6500000000457,DL-IDS,dl,1191,78.38.113.215,173.239.166.88,22,malicious,1,malicious_blocked,0.9991880059242249,'dl_score'
351.7000000000457,DL-IDS,dl,1166,169.130.2.43,193.60.115.9,22,malicious,1,malicious_blocked,0.9675366878509521,'dl_score'
351.8500000000457,DL-IDS,dl,570,16.242.15.142,114.157.202.141,22,malicious,1,malicious_blocked,0.975059449672699,'dl_score'
351.95000000004575,DL-IDS,dl,869,0.130.5.152,227.188.140.117,22,malicious,1,malicious_blocked,0.9843994975090027,'dl_score'
352.00000000004576,DL-IDS,dl,931,71.66.213.150,87.15.164.180,22,malicious,1,malicious_blocked,0.9653540253639221,'dl_score'
352.05000000004577,DL-IDS,dl,1029,115.5.219.194,101.35.42.255,22,malicious,1,malicious_blocked,0.9760012030601501,'dl_score'
352.2000000000458,DL-IDS,dl,1165,49.238.51.191,186.3.114.170,22,malicious,1,malicious_blocked,0.9992069005966187,'dl_score'
352.2500000000458,DL-IDS,dl,32,167.243.121.102,87.64.132.88,22,malicious,0,malicious_executed,0.6411494612693787,'dl_score'
352.6500000000459,DL-IDS,dl,1231,98.17.235.197,17.6.13.113,22,benign,0,benign_allowed,0.007723085582256317,'dl_score'
352.80000000004594,DL-IDS,dl,1126,169.156.203.104,183.44.60.94,22,benign,0,benign_allowed,0.0092774061486125,'dl_score'
352.950000000046,DL-IDS,dl,231,220.221.189.106,139.11.111.82,22,benign,0,benign_allowed,0.008248336613178253,'dl_score'
353.100000000046,DL-IDS,dl,1166,36.84.231.83,193.60.115.9,22,benign,0,benign_allowed,0.007356282323598862,'dl_score'
353.150000000046,DL-IDS,dl,1029,88.107.142.135,101.35.42.255,22,benign,1,benign_blocked,0.9910714030265808,'dl_score'
353.25000000004604,DL-IDS,dl,901,122.94.65.160,189.214.84.74,22,benign,0,benign_allowed,0.048546742647886276,'dl_score'
354.8500000000464,DL-IDS,dl,1093,240.225.6.63,18.140.219.169,22,benign,0,benign_allowed,0.0075904629193246365,'dl_score'
355.10000000004646,DL-IDS,dl,1126,204.61.110.80,183.44.60.94,22,benign,0,benign_allowed,0.017135798931121826,'dl_score'
355.95000000004666,DL-IDS,dl,869,206.100.77.203,227.188.140.117,22,benign,0,benign_allowed,0.007600681856274605,'dl_score'
356.00000000004667,DL-IDS,dl,1035,250.96.179.79,243.8.64.85,22,benign,0,benign_allowed,0.013101107440888882,'dl_score'
356.2000000000467,DL-IDS,dl,167,164.36.174.174,209.96.55.148,22,benign,0,benign_allowed,0.013354330323636532,'dl_score'
356.2500000000467,DL-IDS,dl,265,146.248.154.228,51.236.41.83,22,benign,0,benign_allowed,0.013926631771028042,'dl_score'
356.30000000004674,DL-IDS,dl,1067,52.189.197.148,99.196.194.117,22,benign,0,benign_allowed,0.006921658758074045,'dl_score'
356.35000000004675,DL-IDS,dl,1067,233.117.234.87,99.196.194.117,22,benign,0,benign_allowed,0.016762038692831993,'dl_score'
357.450000000047,DL-IDS,dl,1029,115.5.219.194,101.35.42.255,22,malicious,1,malicious_blocked,0.9601569175720215,'dl_score'
357.65000000004704,DL-IDS,dl,439,128.222.13.79,207.168.123.101,22,benign,0,benign_allowed,0.008105989545583725,'dl_score'
357.75000000004707,DL-IDS,dl,570,16.242.15.142,114.157.202.141,22,malicious,1,malicious_blocked,0.9996445178985596,'dl_score'
357.8500000000471,DL-IDS,dl,1165,49.238.51.191,186.3.114.170,22,malicious,1,malicious_blocked,0.975059449672699,'dl_score'
357.9000000000471,DL-IDS,dl,1066,91.100.48.9,70.138.98.220,22,malicious,1,malicious_blocked,0.9845046997070312,'dl_score'
358.0000000000471,DL-IDS,dl,332,222.128.87.137,118.1.23.251,22,malicious,1,malicious_blocked,0.9147278070449829,'dl_score'
358.15000000004716,DL-IDS,dl,32,167.243.121.102,87.64.132.88,22,malicious,1,malicious_blocked,0.9996298551559448,'dl_score'
358.2500000000472,DL-IDS,dl,828,83.93.49.98,246.166.84.173,22,malicious,1,malicious_blocked,0.9601569175720215,'dl_score'
358.2500000000472,DL-IDS,dl,828,21.6.230.213,246.166.84.173,22,benign,0,benign_allowed,0.008602272719144821,'dl_score'
358.3500000000472,DL-IDS,dl,892,229.249.39.189,37.115.222.74,22,benign,0,benign_allowed,0.0075904629193246365,'dl_score'
358.4000000000472,DL-IDS,dl,931,71.66.213.150,87.15.164.180,22,malicious,1,malicious_blocked,0.9996298551559448,'dl_score'
358.55000000004725,DL-IDS,dl,761,252.219.173.168,133.143.151.46,22,malicious,1,malicious_blocked,0.999632716178894,'dl_score'
358.60000000004726,DL-IDS,dl,761,174.52.106.187,133.143.151.46,22,benign,0,benign_allowed,0.02516815811395645,'dl_score'
358.65000000004727,DL-IDS,dl,407,171.73.13.104,247.65.45.22,22,malicious,1,malicious_blocked,0.9996338486671448,'dl_score'
358.7000000000473,DL-IDS,dl,1067,20.210.108.114,99.196.194.117,22,malicious,1,malicious_blocked,0.9754818081855774,'dl_score'
358.7500000000473,DL-IDS,dl,231,205.100.242.103,139.11.111.82,22,malicious,1,malicious_blocked,0.9620305895805359,'dl_score'
358.8000000000473,DL-IDS,dl,869,0.130.5.152,227.188.140.117,22,malicious,1,malicious_blocked,0.9855155944824219,'dl_score'
361.25000000004786,DL-IDS,dl,1132,64.200.174.126,182.164.251.223,22,benign,0,benign_allowed,0.009737842716276646,'dl_score'
362.55000000004816,DL-IDS,dl,1029,115.5.219.194,101.35.42.255,22,malicious,1,malicious_blocked,0.9996298551559448,'dl_score'
362.60000000004817,DL-IDS,dl,2,139.47.168.91,131.64.57.54,22,malicious,1,malicious_blocked,0.9653540253639221,'dl_score'
362.6500000000482,DL-IDS,dl,2,23.201.248.237,131.64.57.54,22,benign,0,benign_allowed,0.011315022595226765,'dl_score'
362.8000000000482,DL-IDS,dl,1166,169.130.2.43,193.60.115.9,22,malicious,1,malicious_blocked,0.975059449672699,'dl_score'
362.90000000004824,DL-IDS,dl,761,252.219.173.168,133.143.151.46,22,malicious,0,malicious_executed,0.899495005607605,'dl_score'
362.95000000004825,DL-IDS,dl,931,71.66.213.150,87.15.164.180,22,malicious,0,malicious_executed,0.47044748067855835,'dl_score'
363.00000000004826,DL-IDS,dl,869,0.130.5.152,227.188.140.117,22,malicious,1,malicious_blocked,0.9749146699905396,'dl_score'
363.05000000004827,DL-IDS,dl,869,36.169.179.53,227.188.140.117,22,benign,0,benign_allowed,0.008797992952167988,'dl_score'
363.1000000000483,DL-IDS,dl,267,221.37.211.145,41.232.57.99,22,malicious,1,malicious_blocked,0.9845046997070312,'dl_score'
363.2000000000483,DL-IDS,dl,570,16.242.15.142,114.157.202.141,22,malicious,1,malicious_blocked,0.9843994975090027,'dl_score'
363.3000000000483,DL-IDS,dl,1067,20.210.108.114,99.196.194.117,22,malicious,1,malicious_blocked,0.975059449672699,'dl_score'
363.40000000004835,DL-IDS,dl,1191,78.38.113.215,173.239.166.88,22,malicious,1,malicious_blocked,0.9675366878509521,'dl_score'
363.5000000000484,DL-IDS,dl,332,222.128.87.137,118.1.23.251,22,malicious,1,malicious_blocked,0.907730221748352,'dl_score'
363.6500000000484,DL-IDS,dl,828,83.93.49.98,246.166.84.173,22,malicious,1,malicious_blocked,0.9605304002761841,'dl_score'
363.7000000000484,DL-IDS,dl,1061,236.106.216.58,18.254.82.194,22,benign,0,benign_allowed,0.013101107440888882,'dl_score'
363.75000000004843,DL-IDS,dl,1066,91.100.48.9,70.138.98.220,22,malicious,1,malicious_blocked,0.9620305895805359,'dl_score'
363.85000000004845,DL-IDS,dl,1230,205.111.38.128,201.102.212.229,22,benign,0,benign_allowed,0.03500724211335182,'dl_score'
363.90000000004846,DL-IDS,dl,32,167.243.121.102,87.64.132.88,22,malicious,1,malicious_blocked,0.9997583627700806,'dl_score'
363.9500000000485,DL-IDS,dl,1002,84.42.127.218,22.234.200.129,22,malicious,1,malicious_blocked,0.9843994975090027,'dl_score'
364.0000000000485,DL-IDS,dl,806,171.78.89.24,188.58.18.180,22,malicious,1,malicious_blocked,0.9978383183479309,'dl_score'
364.0500000000485,DL-IDS,dl,235,31.78.181.104,19.3.90.254,22,benign,0,benign_allowed,0.025909066200256348,'dl_score'
364.5500000000486,DL-IDS,dl,869,203.239.130.78,227.188.140.117,22,benign,0,benign_allowed,0.009737842716276646,'dl_score'
364.9000000000487,DL-IDS,dl,806,102.155.112.150,188.58.18.180,22,benign,0,benign_allowed,0.01042301394045353,'dl_score'
364.9500000000487,DL-IDS,dl,806,58.187.121.37,188.58.18.180,22,benign,0,benign_allowed,0.007822799496352673,'dl_score'
366.150000000049,DL-IDS,dl,963,9.218.132.175,222.56.28.154,22,benign,0,benign_allowed,0.0071629853919148445,'dl_score'
366.300000000049,DL-IDS,dl,1093,30.172.152.137,18.140.219.169,22,benign,0,benign_allowed,0.008965103887021542,'dl_score'
366.50000000004906,DL-IDS,dl,1067,85.98.213.126,99.196.194.117,22,benign,0,benign_allowed,0.007191874086856842,'dl_score'
366.55000000004907,DL-IDS,dl,860,211.109.244.105,69.87.164.149,22,benign,0,benign_allowed,0.0092774061486125,'dl_score'
366.6500000000491,DL-IDS,dl,2,41.48.60.141,131.64.57.54,22,benign,0,benign_allowed,0.00879991427063942,'dl_score'
366.7000000000491,DL-IDS,dl,296,111.194.55.219,84.69.31.224,22,benign,0,benign_allowed,0.008768160827457905,'dl_score'
366.85000000004914,DL-IDS,dl,1035,147.251.45.218,243.8.64.85,22,benign,0,benign_allowed,0.007233736105263233,'dl_score'
367.00000000004917,DL-IDS,dl,34,143.31.163.30,42.177.131.239,22,benign,0,benign_allowed,0.008479403331875801,'dl_score'
368.1000000000494,DL-IDS,dl,34,0.130.5.152,42.177.131.239,22,malicious,1,malicious_blocked,0.9675366878509521,'dl_score'
368.20000000004944,DL-IDS,dl,1002,84.42.127.218,22.234.200.129,22,malicious,1,malicious_blocked,0.975059449672699,'dl_score'
368.4000000000495,DL-IDS,dl,1066,91.100.48.9,70.138.98.220,22,malicious,1,malicious_blocked,0.975059449672699,'dl_score'
368.4500000000495,DL-IDS,dl,1165,49.238.51.191,186.3.114.170,22,malicious,1,malicious_blocked,0.9557427167892456,'dl_score'
368.70000000004956,DL-IDS,dl,570,16.242.15.142,114.157.202.141,22,malicious,1,malicious_blocked,0.9977605938911438,'dl_score'
368.70000000004956,DL-IDS,dl,570,148.238.32.109,114.157.202.141,22,benign,0,benign_allowed,0.01110244169831276,'dl_score'
368.8000000000496,DL-IDS,dl,1067,20.210.108.114,99.196.194.117,22,malicious,1,malicious_blocked,0.9557427167892456,'dl_score'
368.9000000000496,DL-IDS,dl,1166,169.130.2.43,193.60.115.9,22,malicious,1,malicious_blocked,0.9843994975090027,'dl_score'
368.9500000000496,DL-IDS,dl,931,71.66.213.150,87.15.164.180,22,malicious,1,malicious_blocked,0.9996196627616882,'dl_score'
369.05000000004964,DL-IDS,dl,2,139.47.168.91,131.64.57.54,22,malicious,1,malicious_blocked,0.9843994975090027,'dl_score'
369.15000000004966,DL-IDS,dl,32,167.243.121.102,87.64.132.88,22,malicious,1,malicious_blocked,0.9749146699905396,'dl_score'
369.20000000004967,DL-IDS,dl,267,221.37.211.145,41.232.57.99,22,malicious,1,malicious_blocked,0.9977605938911438,'dl_score'
369.2500000000497,DL-IDS,dl,341,157.200.178.99,53.194.74.180,22,benign,0,benign_allowed,0.016970928758382797,'dl_score'
369.3500000000497,DL-IDS,dl,828,83.93.49.98,246.166.84.173,22,malicious,1,malicious_blocked,0.999632716178894,'dl_score'
369.4500000000497,DL-IDS,dl,1028,135.254.235.238,157.122.103.234,22,malicious,1,malicious_blocked,0.999756395816803,'dl_score'
369.55000000004975,DL-IDS,dl,332,222.128.87.137,118.1.23.251,22,malicious,1,malicious_blocked,0.9760012030601501,'dl_score'
369.60000000004976,DL-IDS,dl,231,205.100.242.103,139.11.111.82,22,malicious,1,malicious_blocked,0.999641478061676,'dl_score'
369.6500000000498,DL-IDS,dl,439,58.189.132.59,207.168.123.101,22,benign,0,benign_allowed,0.10225076228380203,'dl_score'
