Time,Current_Generated_Packets_Number,Current_Arrived_Packets_Number,Current_Lost_Packets_Number,Current_Generated_Packets_Byte,Current_Arrived_Packets_Byte,Current_Lost_Packets_Byte,Current_Latency,Current_Covered_Users_Number,Current_Operational_Satellite_Number,Current_Hop_Count,Current_Load_Deviation,Total_Generated_Packets_Number,Total_Arrived_Packets_Number,Total_Lost_Packets_Number,Total_Generated_Packets_Byte,Total_Arrived_Packets_Byte,Total_Lost_Packets_Byte,Total_Latency,Total_Covered_Users_Number,Total_Operational_Satellite_Number,Total_Hop_Count,Total_Load_Deviation
33,490.0,710.0,12.0,613250.0,888000.0,15100.0,172.59189938341018,994.0,1320.0,15.986619718309859,1.4196973665849653,17640.0,13642.0,526.0,22017300.0,17019700.0,652400.0,178.4332301439503,994.0,1320.0,202952.0,1.4146929971663111
34,490.0,631.5,19.5,609900.0,789750.0,24400.0,186.00275345578814,994.0,1320.0,16.29057798891528,1.4161185465719939,18620.0,14223.0,551.0,23237100.0,17746000.0,683300.0,179.27790209372262,994.0,1320.0,212716.0,1.4175440959776766
35,980.0,648.5,20.0,1225550.0,810650.0,24450.0,185.60869402008007,994.0,1320.0,16.33538936006168,1.4175876622190424,19600.0,14939.0,566.0,24468400.0,18641000.0,701300.0,179.05197217570722,994.0,1320.0,224139.0,1.4176312284604082
36,980.0,711.0,15.5,1229300.0,890600.0,19200.0,174.07584804799907,994.0,1320.0,15.881856540084389,1.4257696378102835,20580.0,15645.0,582.0,25695700.0,19527200.0,721700.0,178.8120991401004,994.0,1320.0,235300.0,1.4339080471601586
37,554.5,671.0,17.0,695550.0,841050.0,21400.0,175.2537617918082,994.0,1320.0,15.629657228017884,1.4323269131940792,20709.0,16281.0,600.0,25859500.0,20323100.0,744100.0,178.74237336709163,994.0,1320.0,245114.0,1.4307457792279998
38,490.0,639.5,19.0,612650.0,798100.0,24000.0,180.01818477468265,994.0,1320.0,15.760750586395622,1.4274213577185988,21560.0,16924.0,620.0,26921000.0,21123400.0,769700.0,178.9026380582919,994.0,1320.0,255458.0,1.4240969362091978
39,915.5,678.5,20.0,1144950.0,843750.0,25100.0,178.72263503315602,994.0,1320.0,15.778187177597642,1.42184156594671,22540.0,17638.0,640.0,28149400.0,22010600.0,794300.0,178.74086475277343,994.0,1320.0,266525.0,1.4195861956842224
40,716.0,709.5,24.0,897000.0,886750.0,30200.0,181.9970331645833,994.0,1320.0,15.692741367159972,1.4160794601388789,22992.0,18343.0,668.0,28715000.0,22896900.0,830100.0,179.14141969107965,994.0,1320.0,277726.0,1.4125727245935356
41,490.0,688.5,26.5,614900.0,864000.0,33400.0,189.69172957263865,994.0,1320.0,16.050835148874363,1.4167660970504135,23520.0,19015.0,693.0,29379200.0,23738600.0,861100.0,179.53545256951864,994.0,1320.0,288627.0,1.4209594695072914
42,754.0,637.0,25.5,946150.0,799900.0,31600.0,193.02848446831337,993.5,1320.0,16.31397174254317,1.4184392690678211,24500.0,19617.0,719.0,30607300.0,24496700.0,893300.0,180.04623680505648,993.0,1320.0,298510.0,1.4159190686283507
43,980.0,601.5,23.0,1226200.0,755550.0,28600.0,190.67206436317426,992.5,1320.0,16.316708229426435,1.4062486428229413,25480.0,20218.0,739.0,31831600.0,25249700.0,918300.0,180.19917486423032,992.0,1320.0,308256.0,1.396578217017532
44,716.0,666.5,23.0,899050.0,836500.0,27950.0,184.8845316448897,992.0,1320.0,15.944486121530383,1.399754462479508,25932.0,20950.0,765.0,32405400.0,26169700.0,949200.0,180.35349025125154,992.0,1320.0,319764.0,1.402930707941484
45,490.0,704.5,25.0,616100.0,882700.0,30200.0,183.32289596266045,992.0,1320.0,15.721788502484031,1.4025271955221834,26460.0,21628.0,789.0,33063800.0,27016300.0,978700.0,180.40683015746137,992.0,1320.0,330438.0,1.402123683102883
46,754.0,720.5,27.0,943900.0,902100.0,33250.0,186.51410032959794,992.0,1320.0,15.907702984038862,1.4022136166338992,27440.0,22391.0,819.0,34293200.0,27973900.0,1015700.0,180.75030679873632,992.0,1320.0,342687.0,1.4023035501649157
47,716.0,741.0,29.5,901450.0,931300.0,36450.0,191.77881191143112,992.0,1320.0,16.13157894736842,1.4032797615616774,27892.0,23110.0,848.0,34866700.0,28878900.0,1051600.0,181.13828620065624,992.0,1320.0,354345.0,1.4042559729584392
48,490.0,678.0,25.0,616800.0,849250.0,31750.0,187.9155610132174,992.0,1320.0,15.963126843657816,1.405682318947957,28420.0,23747.0,869.0,35526800.0,29672400.0,1079200.0,181.15956693139657,992.0,1320.0,364333.0,1.4071086649374749
49,754.0,632.5,21.0,940000.0,791650.0,26150.0,183.63545192027803,992.0,1320.0,15.845059288537549,1.4132674685719149,29400.0,24375.0,890.0,36746700.0,30462200.0,1103900.0,181.26746869009045,992.0,1320.0,374389.0,1.419426272206355
50,980.0,672.0,22.5,1221600.0,845200.0,27650.0,187.2588830337833,992.0,1320.0,16.227678571428573,1.415361706196827,30380.0,25091.0,914.0,37970000.0,31362800.0,1134500.0,181.48534851440877,992.0,1320.0,386143.0,1.4112971401872991
51,716.0,722.5,25.0,896250.0,905850.0,31700.0,184.19069318214625,992.0,1320.0,15.937716262975778,1.4100059472414934,30832.0,25824.0,940.0,38539200.0,32279200.0,1167300.0,181.4405279534233,992.0,1320.0,397518.0,1.4087147542956877
52,490.0,713.5,28.0,614250.0,885800.0,36400.0,186.2824914260554,992.0,1320.0,15.726699369306237,1.4149972424393615,31360.0,26518.0,970.0,39198500.0,33134400.0,1207300.0,181.74415828368856,992.0,1320.0,408585.0,1.4212797305830351
53,754.0,666.5,24.0,943250.0,829000.0,31900.0,186.1932974430638,992.0,1320.0,15.83270817704426,1.420730825370209,32340.0,27157.0,988.0,40425700.0,33937200.0,1231100.0,181.67373366190373,992.0,1320.0,418623.0,1.4201819201573824
54,980.0,638.5,20.0,1223000.0,801850.0,25500.0,182.98296195904908,992.0,1320.0,15.882537196554425,1.4107979395263754,33320.0,27795.0,1010.0,41644500.0,34738100.0,1258300.0,181.80079791015808,992.0,1320.0,428867.0,1.4014139588953682
55,716.0,652.5,30.0,890750.0,815700.0,37800.0,195.35976461785577,992.0,1320.0,16.11647509578544,1.4102908646199146,33772.0,28462.0,1048.0,42207200.0,35568600.0,1306700.0,182.30678795722332,992.0,1320.0,439655.0,1.419167770344461
56,490.0,683.5,33.5,610050.0,856500.0,41850.0,200.255454267098,992.0,1320.0,16.39502560351134,1.4074970608688728,34300.0,29162.0,1077.0,42864600.0,36451100.0,1342000.0,182.67595837233802,992.0,1320.0,451279.0,1.395826351393285
57,754.0,695.5,26.0,937850.0,875350.0,31750.0,192.6507768358843,991.0,1320.0,16.440690150970525,1.3970549154041125,35280.0,29853.0,1100.0,44082900.0,37319300.0,1370200.0,182.7890150742046,990.0,1320.0,462524.0,1.3982834794149401
58,865.5,694.0,20.5,1078500.0,868350.0,25300.0,182.66308032732564,990.0,1320.0,16.11743515850144,1.396294730788518,36031.0,30550.0,1118.0,45021600.0,38187800.0,1392600.0,182.67537725808015,990.0,1320.0,473650.0,1.394305982162096
59,636.5,667.5,25.0,797150.0,836950.0,31300.0,187.93884641093396,990.0,1320.0,15.96629213483146,1.394660751700326,36553.0,31188.0,1150.0,45677200.0,38993200.0,1432800.0,183.0095765313563,990.0,1320.0,483839.0,1.3950155212385558
60,604.0,681.5,28.0,755300.0,854100.0,35200.0,189.61519004103087,989.5,1320.0,15.740278796771827,1.3953847128724992,37240.0,31913.0,1174.0,46533500.0,39896000.0,1463000.0,182.97300455396737,989.0,1320.0,495104.0,1.3957539045064429
61,833.5,708.5,23.0,1039950.0,881700.0,29100.0,183.10729120627062,989.0,1320.0,15.86803105151729,1.392773551437862,38220.0,32605.0,1196.0,47757100.0,40756600.0,1491000.0,183.01380589052948,989.0,1320.0,506324.0,1.3897931983692813
62,716.0,693.0,23.5,891050.0,862300.0,28850.0,183.8223928930064,989.0,1320.0,15.941558441558442,1.395886334107809,38672.0,33300.0,1221.0,48315600.0,41622000.0,1520700.0,183.00334610962074,989.0,1320.0,517200.0,1.4019794698463368
63,490.0,687.5,28.5,608200.0,854100.0,34900.0,189.15831960213495,989.0,1320.0,15.836363636363636,1.4092030054665683,39200.0,33980.0,1253.0,48973500.0,42464800.0,1560800.0,183.26354175278937,989.0,1320.0,528099.0,1.4164265410867996
64,754.0,662.5,30.5,941900.0,822600.0,38100.0,191.78898562658944,988.5,1320.0,15.769056603773585,1.41248088978824,40180.0,34625.0,1282.0,50199400.0,43267200.0,1596900.0,183.34246929926368,988.0,1320.0,538094.0,1.4085352384896803
65,980.0,669.5,26.5,1224600.0,832350.0,33150.0,185.04868663870616,988.0,1320.0,15.607169529499627,1.403083311794816,41160.0,35319.0,1306.0,51422700.0,44129500.0,1627100.0,183.33138944374332,988.0,1320.0,548997.0,1.3976313850999518
66,716.0,727.0,28.5,890450.0,903050.0,35050.0,188.68230307206883,988.0,1320.0,15.947042640990372,1.3960665723199899,41612.0,36079.0,1339.0,51980300.0,45073300.0,1667000.0,183.5581005150074,988.0,1320.0,561281.0,1.3945017595400282
67,490.0,701.5,26.0,604000.0,875550.0,32150.0,185.8465555651577,988.0,1320.0,15.828225231646472,1.3984776539059705,42140.0,36722.0,1358.0,52630700.0,45880600.0,1691400.0,183.4274915106198,988.0,1320.0,571204.0,1.402453548271913
68,754.0,673.0,19.0,937500.0,844250.0,24400.0,181.6486000575249,988.0,1320.0,16.070579494799407,1.4026937721688353,43120.0,37425.0,1377.0,53855300.0,46761800.0,1715800.0,183.48999194758434,988.0,1320.0,582912.0,1.4029339960657576
69,980.0,672.0,15.0,1224900.0,840650.0,18900.0,179.03211830315115,988.0,1320.0,16.232142857142858,1.4046493746771211,44100.0,38066.0,1388.0,55080500.0,47561900.0,1729200.0,183.27442102886718,988.0,1320.0,593020.0,1.4063647532884846
70,716.0,651.5,17.5,892400.0,809800.0,21750.0,177.0419245230752,988.0,1320.0,15.773599386032233,1.4087300101879987,44552.0,38728.0,1412.0,55640100.0,48381400.0,1759300.0,183.2750563667669,988.0,1320.0,603465.0,1.4110952670875125
71,490.0,628.0,26.0,610050.0,781450.0,32450.0,191.7744453125453,988.0,1320.0,16.02547770700637,1.4023811632113392,45080.0,39322.0,1440.0,56300600.0,49124800.0,1794100.0,183.5471758437204,988.0,1320.0,613148.0,1.3936670593351657
72,754.0,679.0,26.5,945850.0,846800.0,32700.0,188.47463240004345,988.0,1320.0,15.771723122238587,1.3988326408167706,46060.0,40086.0,1465.0,57531800.0,50075000.0,1824700.0,183.45162496398373,988.0,1320.0,624883.0,1.4039982222983756
73,716.0,733.5,21.0,898500.0,915850.0,25500.0,178.87177169593824,988.0,1320.0,15.710293115201091,1.400009191994717,46512.0,40789.0,1482.0,58097600.0,50956500.0,1845100.0,183.38027217787385,988.0,1320.0,636195.0,1.3960201616910586
74,490.0,641.5,18.5,612000.0,803850.0,22900.0,181.31000475068453,988.0,1320.0,15.969602494154326,1.3934573196330686,47040.0,41369.0,1502.0,58755800.0,51682700.0,1870500.0,183.38568438220227,988.0,1320.0,645372.0,1.3908944775750784
75,754.0,596.5,20.0,942200.0,745350.0,25400.0,183.26706415743035,988.0,1320.0,15.89270746018441,1.3922754957820365,48020.0,41982.0,1522.0,59982000.0,52447200.0,1895900.0,183.3770636110936,988.0,1320.0,655155.0,1.3936565139889947
76,980.0,604.5,20.0,1219800.0,753600.0,24650.0,180.79963337981303,988.0,1320.0,15.69727047146402,1.3943629626625857,49000.0,42578.0,1542.0,61195400.0,53189900.0,1919800.0,183.31247545876667,988.0,1320.0,664350.0,1.395069411336177
77,980.0,666.5,19.5,1216250.0,831150.0,24200.0,179.0628322584717,988.0,1320.0,15.833458364591149,1.3972227176987038,49980.0,43315.0,1561.0,62414500.0,54109500.0,1944300.0,183.2451640341305,988.0,1320.0,676261.0,1.3993760240612305
78,490.0,708.5,21.0,609550.0,883400.0,26150.0,180.6561525915934,988.0,1320.0,16.00988002822865,1.3998079615255647,49980.0,43995.0,1584.0,62414500.0,54956700.0,1972100.0,183.22744561907732,988.0,1320.0,687036.0,1.400239898989899
79,490.0,675.5,24.0,609700.0,840750.0,28950.0,182.9341282360405,988.0,1320.0,15.806069578090304,1.396839059350525,50960.0,44666.0,1609.0,63633900.0,55791000.0,2002200.0,183.23576070443798,988.0,1320.0,697615.0,1.3934382197111512
80,980.0,702.5,18.0,1220300.0,874750.0,22600.0,176.58807279140905,988.0,1320.0,15.851245551601423,1.390542464599508,51940.0,45400.0,1620.0,64855100.0,56706200.0,2017300.0,183.02397185802542,988.0,1320.0,709307.0,1.3876467094878646
81,490.0,764.5,13.5,610600.0,952650.0,17900.0,170.84115164224693,988.0,1320.0,15.776978417266188,1.389609370421121,51940.0,46195.0,1636.0,64855100.0,57696300.0,2038000.0,182.8325491533363,988.0,1320.0,721738.0,1.3915720313543771
82,490.0,715.0,16.5,611800.0,890700.0,20900.0,173.33423069493415,988.0,1320.0,15.605594405594406,1.3966325580146153,52920.0,46830.0,1653.0,66078700.0,58487600.0,2059100.0,182.73157882703327,988.0,1320.0,731623.0,1.4016930846748532
83,980.0,652.5,15.0,1222650.0,816800.0,18450.0,175.68392444909122,988.0,1320.0,15.950191570881225,1.410382914623561,53900.0,47500.0,1666.0,67300400.0,59329900.0,2074900.0,182.63844318620124,988.0,1320.0,742553.0,1.4190727445722686
84,980.0,718.0,12.5,1226550.0,897550.0,15400.0,174.4236884128312,988.0,1320.0,16.272284122562674,1.4176953308907558,54880.0,48266.0,1678.0,68531800.0,60282700.0,2089900.0,182.48855007693064,988.0,1320.0,754990.0,1.416317917209243
