Time,Current_Generated_Packets_Number,Current_Arrived_Packets_Number,Current_Lost_Packets_Number,Current_Generated_Packets_Byte,Current_Arrived_Packets_Byte,Current_Lost_Packets_Byte,Current_Latency,Current_Covered_Users_Number,Current_Operational_Satellite_Number,Current_Hop_Count,Current_Load_Deviation,Total_Generated_Packets_Number,Total_Arrived_Packets_Number,Total_Lost_Packets_Number,Total_Generated_Packets_Byte,Total_Arrived_Packets_Byte,Total_Lost_Packets_Byte,Total_Latency,Total_Covered_Users_Number,Total_Operational_Satellite_Number,Total_Hop_Count,Total_Load_Deviation
40,394.0,396.5,0.0,4843442.0,4874174.5,0.0,623.1023530366534,1000.0,1584.0,20.916771752837327,1.466944536866954,20056.0,11481.0,1112.0,246548408.0,141135933.0,13669816.0,615.4380821103761,1000.0,1584.0,203340.0,1.4658951813214107
41,500.0,387.5,0.0,6146500.0,4763537.5,0.0,631.1192751048342,1000.0,1584.0,21.02064516129032,1.4660801201821967,21000.0,11844.0,1112.0,258153000.0,145598292.0,13669816.0,616.7582974979756,1000.0,1584.0,211238.0,1.4662650590429827
42,472.0,304.0,0.0,5802296.0,3737072.0,0.0,614.6793663071257,1000.0,1584.0,18.86842105263158,1.4768449124178122,21000.0,12089.0,1112.0,258153000.0,148610077.0,13669816.0,615.4031378479431,1000.0,1584.0,214812.0,1.4874247657926416
43,0.0,122.5,0.0,0.0,1505892.5,0.0,543.7400830486898,1000.0,1584.0,14.587755102040816,1.4918918174563278,21000.0,12089.0,1112.0,258153000.0,148610077.0,13669816.0,615.4031378479431,1000.0,1584.0,214812.0,1.4963588691200143
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1584.0,0.0,1.4963588691200143,21000.0,12089.0,1112.0,258153000.0,148610077.0,13669816.0,615.4031378479431,1000.0,1584.0,214812.0,1.4963588691200143
45,448.5,192.0,0.0,5513410.5,2360256.0,0.0,636.6044871737545,1000.0,1584.0,21.458333333333332,1.4963588691200143,21897.0,12473.0,1112.0,269179821.0,153330589.0,13669816.0,616.0024251605023,1000.0,1584.0,223052.0,1.4963588691200143
46,500.0,393.5,0.0,6146500.0,4837295.5,0.0,636.7421557459842,1000.0,1584.0,21.41423125794155,1.4935885952917483,22000.0,12876.0,1112.0,270446000.0,158284668.0,13669816.0,616.6037245712605,1000.0,1584.0,231665.0,1.4908183214634825
47,397.0,201.5,0.0,4880321.0,2477039.5,0.0,636.873333740367,1000.0,1584.0,21.372208436724566,1.4912224174830981,22691.0,12876.0,1112.0,278940463.0,158284668.0,13669816.0,616.6037245712605,1000.0,1584.0,231665.0,1.4916265135027138
48,500.0,208.0,0.0,6146500.0,2556944.0,0.0,613.7439885688772,1000.0,1584.0,20.170673076923077,1.48978597579725,23000.0,13292.0,1112.0,282739000.0,163398556.0,13669816.0,616.5211329177622,1000.0,1584.0,240056.0,1.487945438091786
49,371.0,424.0,0.0,4560703.0,5212232.0,0.0,627.1866795104595,1000.0,1584.0,20.87264150943396,1.488258124627933,23433.0,13724.0,1112.0,288061869.0,168709132.0,13669816.0,617.2086279002204,1000.0,1584.0,249365.0,1.48857081116408
